,Species,gene,dN,dS,dN/dS
3934,Camelus_dromedarius,ENSG00000115204_MPV17,0.002881,0.000003,999
3935,Camelus_ferus,ENSG00000115204_MPV17,0.000002,0.000001,2.0706
3936,Camelus_bactrianus,ENSG00000115204_MPV17,0.000002,0.000001,2.45284
3937,Balaenoptera_acutorostrata,ENSG00000115204_MPV17,0.003716,0.024449,0.151989
3938,Physeter_catodon,ENSG00000115204_MPV17,0.002834,0.025401,0.111558
3939,Lipotes_vexillifer,ENSG00000115204_MPV17,0.002843,0.012477,0.227815
3940,Delphinapterus_leucas,ENSG00000115204_MPV17,0.000001,0.012523,0.0001
3941,Tursiops_truncatus,ENSG00000115204_MPV17,0.014348,0.006237,2.30044
3942,Orcinus_orca,ENSG00000115204_MPV17,0.000001,0.006198,0.0001
3943,Bubalus_bubalis,ENSG00000115204_MPV17,0.000001,0.012490,0.0001
3944,Bos_taurus,ENSG00000115204_MPV17,0.000002,0.000001,2.52911
3945,Bos_indicus,ENSG00000115204_MPV17,0.000002,0.000001,1.83481
3946,Bos_mutus,ENSG00000115204_MPV17,0.000002,0.000001,1.93636
3947,Bison_bison,ENSG00000115204_MPV17,0.000002,0.000001,1.91709
3948,Capra_hircus,ENSG00000115204_MPV17,0.002796,0.006247,0.447469
3949,Ovis_aries,ENSG00000115204_MPV17,0.000002,0.000001,1.86987
3950,Pantholops_hodgsonii,ENSG00000115204_MPV17,0.005571,0.006344,0.878116
3951,Odocoileus_virginianus,ENSG00000115204_MPV17,0.002741,0.000003,999
3952,Sus_scrofa,ENSG00000115204_MPV17,0.006063,0.104040,0.0582735
3953,Hipposideros_armiger,ENSG00000115204_MPV17,0.005681,0.054870,0.10353
3954,Rhinolophus_sinicus,ENSG00000115204_MPV17,0.019471,0.042930,0.453549
3955,Pteropus_vampyrus,ENSG00000115204_MPV17,0.000002,0.000001,2.37739
3956,Pteropus_alecto,ENSG00000115204_MPV17,0.002823,0.000003,999
3957,Rousettus_aegyptiacus,ENSG00000115204_MPV17,0.005699,0.033611,0.16956
3958,Eptesicus_fuscus,ENSG00000115204_MPV17,0.005556,0.033317,0.166769
3959,Myotis_brandtii,ENSG00000115204_MPV17,0.002753,0.000003,999
3960,Myotis_lucifugus,ENSG00000115204_MPV17,0.005538,0.000006,999
3961,Myotis_davidii,ENSG00000115204_MPV17,0.004827,0.019783,0.243996
3962,Miniopterus_natalensis,ENSG00000115204_MPV17,0.014157,0.045268,0.312748
3963,Oryctolagus_cuniculus,ENSG00000115204_MPV17,0.009197,0.107970,0.0851846
3964,Ochotona_princeps,ENSG00000115204_MPV17,0.027832,0.194013,0.143455
3965,Heterocephalus_glaber,ENSG00000115204_MPV17,0.011307,0.041229,0.274254
3966,Fukomys_damarensis,ENSG00000115204_MPV17,0.012391,0.094823,0.130675
3967,Cavia_porcellus,ENSG00000115204_MPV17,0.000002,0.000001,1.70401
3968,Cavia_aperea,ENSG00000115204_MPV17,0.000002,0.000001,2.03513
3969,Octodon_degus,ENSG00000115204_MPV17,0.002832,0.066121,0.0428301
3970,Chinchilla_lanigera,ENSG00000115204_MPV17,0.002774,0.088169,0.0314662
3971,Rattus_norvegicus,ENSG00000115204_MPV17,0.010696,0.101016,0.105888
3972,Mus_musculus,ENSG00000115204_MPV17,0.000001,0.013061,0.0001
3973,Mus_spretus,ENSG00000115204_MPV17,0.000001,0.006056,0.0001
3974,Mus_caroli,ENSG00000115204_MPV17,0.008520,0.000009,999
3975,Mus_pahari,ENSG00000115204_MPV17,0.002821,0.021530,0.13101
3976,Meriones_unguiculatus,ENSG00000115204_MPV17,0.043822,0.156739,0.279588
3977,Mesocricetus_auratus,ENSG00000115204_MPV17,0.004253,0.082199,0.0517432
3978,Cricetulus_griseus,ENSG00000115204_MPV17,0.003829,0.029133,0.131445
3979,Microtus_ochrogaster,ENSG00000115204_MPV17,0.000008,0.077577,0.0001
3980,Peromyscus_maniculatus,ENSG00000115204_MPV17,0.009754,0.078224,0.124692
3981,Nannospalax_galili,ENSG00000115204_MPV17,0.006336,0.135407,0.0467924
3982,Dipodomys_ordii,ENSG00000115204_MPV17,0.011430,0.144076,0.0793328
3983,Castor_canadensis,ENSG00000115204_MPV17,0.014431,0.158010,0.0913282
3984,Ictidomys_tridecemlineatus,ENSG00000115204_MPV17,0.007951,0.018296,0.434597
3985,Marmota_marmota,ENSG00000115204_MPV17,0.000002,0.023642,0.0001
3986,Otolemur_garnettii,ENSG00000115204_MPV17,0.010146,0.107037,0.0947931
3987,Propithecus_coquereli,ENSG00000115204_MPV17,0.009752,0.050389,0.193538
3988,Microcebus_murinus,ENSG00000115204_MPV17,0.007200,0.010527,0.68394
3989,Callithrix_jacchus,ENSG00000115204_MPV17,0.007482,0.033124,0.225871
3990,Aotus_nancymaae,ENSG00000115204_MPV17,0.009584,0.026985,0.355166
3991,Saimiri_boliviensis,ENSG00000115204_MPV17,0.006376,0.013533,0.471143
3992,Cebus_capucinus,ENSG00000115204_MPV17,0.009702,0.014670,0.661314
3993,Mandrillus_leucophaeus,ENSG00000115204_MPV17,0.000002,0.000001,2.0718
3994,Cercocebus_atys,ENSG00000115204_MPV17,0.000002,0.000001,1.74281
3995,Papio_anubis,ENSG00000115204_MPV17,0.000002,0.000001,1.79292
3996,Macaca_fascicularis,ENSG00000115204_MPV17,0.002796,0.000003,999
3997,Macaca_nemestrina,ENSG00000115204_MPV17,0.000002,0.000001,1.78963
3998,Chlorocebus_sabaeus,ENSG00000115204_MPV17,0.003174,0.000003,999
3999,Rhinopithecus_roxellana,ENSG00000115204_MPV17,0.002810,0.000003,999
4000,Rhinopithecus_bieti,ENSG00000115204_MPV17,0.000002,0.000001,1.77896
4001,Piliocolobus_tephrosceles,ENSG00000115204_MPV17,0.002805,0.000003,999
4002,Colobus_angolensis,ENSG00000115204_MPV17,0.000002,0.000001,1.92645
4003,Nomascus_leucogenys,ENSG00000115204_MPV17,0.000002,0.000001,2.22009
4004,Gorilla_gorilla,ENSG00000115204_MPV17,0.002830,0.000003,999
4005,Pan_troglodytes,ENSG00000115204_MPV17,0.000002,0.000001,1.88767
4006,Pan_paniscus,ENSG00000115204_MPV17,0.000002,0.000001,1.99312
4007,Homo_sapiens,ENSG00000115204_MPV17,0.000001,0.006203,0.0001
4008,Pongo_abelii,ENSG00000115204_MPV17,0.000002,0.018882,0.0001
4009,Carlito_syrichta,ENSG00000115204_MPV17,0.040381,0.234624,0.172109
4010,Galeopterus_variegatus,ENSG00000115204_MPV17,0.019498,0.105239,0.185278
4011,Tupaia_belangeri,ENSG00000115204_MPV17,0.013298,0.138793,0.0958119
4012,Dasypus_novemcinctus,ENSG00000115204_MPV17,0.035965,0.128224,0.280485
4013,Choloepus_hoffmanni,ENSG00000115204_MPV17,0.018376,0.067687,0.271485
4014,Trichechus_manatus,ENSG00000115204_MPV17,0.019365,0.092103,0.210254
4015,Procavia_capensis,ENSG00000115204_MPV17,0.011341,0.119334,0.0950382
4016,Echinops_telfairi,ENSG00000115204_MPV17,0.031403,0.210540,0.149155
4017,Chrysochloris_asiatica,ENSG00000115204_MPV17,0.005961,0.100313,0.0594227
4018,Elephantulus_edwardii,ENSG00000115204_MPV17,0.032433,0.153823,0.210849
4019,Orycteropus_afer,ENSG00000115204_MPV17,0.020287,0.041898,0.484192
4020,Ornithorhynchus_anatinus,ENSG00000115204_MPV17,0.000002,0.000001,2.0644
4021,Monodelphis_domestica,ENSG00000115211_EIF2B4,0.020346,0.127142,0.160024
4022,Sarcophilus_harrisii,ENSG00000115211_EIF2B4,0.013884,0.126793,0.109499
4023,Phascolarctos_cinereus,ENSG00000115211_EIF2B4,0.015023,0.084594,0.17759
4024,Erinaceus_europaeus,ENSG00000115211_EIF2B4,0.054796,0.254251,0.215518
4025,Sorex_araneus,ENSG00000115211_EIF2B4,0.048570,0.285981,0.169838
4026,Condylura_cristata,ENSG00000115211_EIF2B4,0.020818,0.142823,0.14576
4027,Panthera_tigris,ENSG00000115211_EIF2B4,0.002670,0.004055,0.658545
4028,Panthera_pardus,ENSG00000115211_EIF2B4,0.000000,0.002035,0.0001
4029,Felis_catus,ENSG00000115211_EIF2B4,0.011610,0.012176,0.953522
4030,Acinonyx_jubatus,ENSG00000115211_EIF2B4,0.002695,0.007873,0.342264
4031,Enhydra_lutris,ENSG00000115211_EIF2B4,0.008054,0.018725,0.430093
4032,Mustela_putorius,ENSG00000115211_EIF2B4,0.015014,0.048635,0.308704
4033,Odobenus_rosmarus,ENSG00000115211_EIF2B4,0.010766,0.024438,0.440518
4034,Leptonychotes_weddellii,ENSG00000115211_EIF2B4,0.008991,0.010546,0.85252
4035,Ailuropoda_melanoleuca,ENSG00000115211_EIF2B4,0.000887,0.006494,0.136584
4036,Ursus_maritimus,ENSG00000115211_EIF2B4,0.000895,0.013902,0.0643846
4037,Manis_javanica,ENSG00000115211_EIF2B4,0.022859,0.090166,0.25352
4038,Equus_caballus,ENSG00000115211_EIF2B4,0.014456,0.014118,1.02395
4039,Equus_przewalskii,ENSG00000115211_EIF2B4,0.001285,0.000001,999
4040,Equus_asinus,ENSG00000115211_EIF2B4,0.000000,0.002692,0.00010087
4041,Ceratotherium_simum,ENSG00000115211_EIF2B4,0.012636,0.049585,0.254831
4042,Camelus_dromedarius,ENSG00000115211_EIF2B4,0.013842,0.015226,0.90908
4043,Camelus_ferus,ENSG00000115211_EIF2B4,0.000002,0.000001,1.89222
4044,Camelus_bactrianus,ENSG00000115211_EIF2B4,0.000001,0.000001,1.28099
4045,Balaenoptera_acutorostrata,ENSG00000115211_EIF2B4,0.012022,0.013017,0.923521
4046,Physeter_catodon,ENSG00000115211_EIF2B4,0.002569,0.017366,0.14792
4047,Lipotes_vexillifer,ENSG00000115211_EIF2B4,0.002083,0.010256,0.203122
4048,Delphinapterus_leucas,ENSG00000115211_EIF2B4,0.000398,0.006095,0.0652769
4049,Tursiops_truncatus,ENSG00000115211_EIF2B4,0.016343,0.015860,1.03043
4050,Orcinus_orca,ENSG00000115211_EIF2B4,0.000002,0.000000,3.8032
4051,Bubalus_bubalis,ENSG00000115211_EIF2B4,0.012276,0.021096,0.581908
4052,Bos_taurus,ENSG00000115211_EIF2B4,0.000001,0.000001,1.2495
4053,Bos_indicus,ENSG00000115211_EIF2B4,0.000001,0.000002,0.668301
4054,Bos_mutus,ENSG00000115211_EIF2B4,0.000891,0.000001,999
4055,Bison_bison,ENSG00000115211_EIF2B4,0.000001,0.000001,1.28369
4056,Capra_hircus,ENSG00000115211_EIF2B4,0.000001,0.000002,0.809725
4057,Ovis_aries,ENSG00000115211_EIF2B4,0.013056,0.010490,1.24463
4058,Pantholops_hodgsonii,ENSG00000115211_EIF2B4,0.003563,0.006186,0.57597
4059,Odocoileus_virginianus,ENSG00000115211_EIF2B4,0.008931,0.039115,0.228318
4060,Sus_scrofa,ENSG00000115211_EIF2B4,0.021463,0.128105,0.167543
4061,Hipposideros_armiger,ENSG00000115211_EIF2B4,0.019110,0.050106,0.381385
4062,Rhinolophus_sinicus,ENSG00000115211_EIF2B4,0.006300,0.053896,0.116893
4063,Pteropus_vampyrus,ENSG00000115211_EIF2B4,0.015468,0.019835,0.779837
4064,Pteropus_alecto,ENSG00000115211_EIF2B4,0.000000,0.002646,0.0001
4065,Rousettus_aegyptiacus,ENSG00000115211_EIF2B4,0.007161,0.039498,0.181303
4066,Eptesicus_fuscus,ENSG00000115211_EIF2B4,0.008002,0.027094,0.295353
4067,Myotis_brandtii,ENSG00000115211_EIF2B4,0.000893,0.004671,0.191098
4068,Myotis_lucifugus,ENSG00000115211_EIF2B4,0.013959,0.019712,0.708149
4069,Myotis_davidii,ENSG00000115211_EIF2B4,0.004613,0.027421,0.168235
4070,Miniopterus_natalensis,ENSG00000115211_EIF2B4,0.009594,0.079622,0.120494
4071,Oryctolagus_cuniculus,ENSG00000115211_EIF2B4,0.009738,0.174401,0.0558352
4072,Ochotona_princeps,ENSG00000115211_EIF2B4,0.057838,0.284159,0.203543
4073,Heterocephalus_glaber,ENSG00000115211_EIF2B4,0.018259,0.051200,0.356618
4074,Fukomys_damarensis,ENSG00000115211_EIF2B4,0.008365,0.052364,0.159744
4075,Cavia_porcellus,ENSG00000115211_EIF2B4,0.000000,0.002543,0.0001
4076,Cavia_aperea,ENSG00000115211_EIF2B4,0.002338,0.000008,298.877
4077,Chinchilla_lanigera,ENSG00000115211_EIF2B4,0.009417,0.030080,0.313075
4078,Rattus_norvegicus,ENSG00000115211_EIF2B4,0.015529,0.087659,0.177151
4079,Mus_musculus,ENSG00000115211_EIF2B4,0.000944,0.000001,760.558
4080,Mus_spretus,ENSG00000115211_EIF2B4,0.000943,0.010947,0.086105
4081,Mus_caroli,ENSG00000115211_EIF2B4,0.005401,0.027142,0.199002
4082,Mus_pahari,ENSG00000115211_EIF2B4,0.008875,0.069826,0.127108
4083,Meriones_unguiculatus,ENSG00000115211_EIF2B4,0.010957,0.087977,0.124548
4084,Mesocricetus_auratus,ENSG00000115211_EIF2B4,0.008532,0.056471,0.15108
4085,Cricetulus_griseus,ENSG00000115211_EIF2B4,0.007545,0.044139,0.170928
4086,Microtus_ochrogaster,ENSG00000115211_EIF2B4,0.021435,0.102232,0.209671
4087,Peromyscus_maniculatus,ENSG00000115211_EIF2B4,0.022321,0.123711,0.180424
4088,Nannospalax_galili,ENSG00000115211_EIF2B4,0.029767,0.104200,0.285669
4089,Jaculus_jaculus,ENSG00000115211_EIF2B4,0.033506,0.134427,0.249251
4090,Dipodomys_ordii,ENSG00000115211_EIF2B4,0.020383,0.171354,0.118953
4091,Castor_canadensis,ENSG00000115211_EIF2B4,0.017162,0.121384,0.141383
4092,Ictidomys_tridecemlineatus,ENSG00000115211_EIF2B4,0.000002,0.023785,0.0001
4093,Marmota_marmota,ENSG00000115211_EIF2B4,0.000002,0.016921,0.0001
4094,Otolemur_garnettii,ENSG00000115211_EIF2B4,0.028285,0.113745,0.248666
4095,Propithecus_coquereli,ENSG00000115211_EIF2B4,0.017831,0.047701,0.373805
4096,Microcebus_murinus,ENSG00000115211_EIF2B4,0.002324,0.041969,0.0553821
4097,Callithrix_jacchus,ENSG00000115211_EIF2B4,0.016376,0.032598,0.50236
4098,Aotus_nancymaae,ENSG00000115211_EIF2B4,0.001661,0.007210,0.230369
4099,Saimiri_boliviensis,ENSG00000115211_EIF2B4,0.003260,0.031559,0.103291
4100,Cebus_capucinus,ENSG00000115211_EIF2B4,0.018378,0.039439,0.46599
4101,Mandrillus_leucophaeus,ENSG00000115211_EIF2B4,0.000895,0.002027,0.441534
4102,Cercocebus_atys,ENSG00000115211_EIF2B4,0.000002,0.000001,1.77945
4103,Papio_anubis,ENSG00000115211_EIF2B4,0.000000,0.002021,0.0001
4104,Macaca_mulatta,ENSG00000115211_EIF2B4,0.000895,0.002027,0.441511
4105,Macaca_fascicularis,ENSG00000115211_EIF2B4,0.000001,0.000001,1.00196
4106,Macaca_nemestrina,ENSG00000115211_EIF2B4,0.009397,0.013414,0.700489
4107,Chlorocebus_sabaeus,ENSG00000115211_EIF2B4,0.015530,0.020110,0.772282
4108,Rhinopithecus_roxellana,ENSG00000115211_EIF2B4,0.014910,0.008777,1.69878
4109,Rhinopithecus_bieti,ENSG00000115211_EIF2B4,0.000001,0.000001,1.26687
4110,Piliocolobus_tephrosceles,ENSG00000115211_EIF2B4,0.000898,0.004061,0.221175
4111,Colobus_angolensis,ENSG00000115211_EIF2B4,0.002697,0.008179,0.329789
4112,Nomascus_leucogenys,ENSG00000115211_EIF2B4,0.005867,0.023828,0.246225
4113,Gorilla_gorilla,ENSG00000115211_EIF2B4,0.000001,0.008377,0.0001
4114,Pan_troglodytes,ENSG00000115211_EIF2B4,0.000928,0.002091,0.443909
4115,Pan_paniscus,ENSG00000115211_EIF2B4,0.000002,0.000001,1.89202
4116,Homo_sapiens,ENSG00000115211_EIF2B4,0.015669,0.015088,1.03848
4117,Pongo_abelii,ENSG00000115211_EIF2B4,0.002849,0.008780,0.324421
4118,Carlito_syrichta,ENSG00000115211_EIF2B4,0.034177,0.419466,0.081478
4119,Tupaia_belangeri,ENSG00000115211_EIF2B4,0.038326,0.157930,0.242677
4120,Dasypus_novemcinctus,ENSG00000115211_EIF2B4,0.031912,0.166854,0.191254
4121,Trichechus_manatus,ENSG00000115211_EIF2B4,0.019162,0.058141,0.329576
4122,Procavia_capensis,ENSG00000115211_EIF2B4,0.024668,0.110568,0.223106
4123,Loxodonta_africana,ENSG00000115211_EIF2B4,0.025074,0.061177,0.409865
4124,Echinops_telfairi,ENSG00000115211_EIF2B4,0.038515,0.162724,0.236687
4125,Chrysochloris_asiatica,ENSG00000115211_EIF2B4,0.029448,0.109484,0.268972
4126,Elephantulus_edwardii,ENSG00000115211_EIF2B4,0.039490,0.149227,0.26463
4127,Orycteropus_afer,ENSG00000115211_EIF2B4,0.013190,0.116204,0.113506
4128,Ornithorhynchus_anatinus,ENSG00000115211_EIF2B4,0.000054,0.544553,0.0001
4129,Monodelphis_domestica,ENSG00000116745_RPE65,0.013070,0.374574,0.0348941
4130,Sarcophilus_harrisii,ENSG00000116745_RPE65,0.018216,0.233149,0.0781315
4131,Phascolarctos_cinereus,ENSG00000116745_RPE65,0.006242,0.125328,0.0498023
4132,Erinaceus_europaeus,ENSG00000116745_RPE65,0.013584,0.270412,0.0502335
4133,Sorex_araneus,ENSG00000116745_RPE65,0.013731,0.244181,0.0562343
4134,Condylura_cristata,ENSG00000116745_RPE65,0.014112,0.185931,0.0758982
4135,Panthera_tigris,ENSG00000116745_RPE65,0.000874,0.000001,999
4136,Panthera_pardus,ENSG00000116745_RPE65,0.000000,0.002344,0.0001
4137,Felis_catus,ENSG00000116745_RPE65,0.000000,0.002336,0.0001
4138,Acinonyx_jubatus,ENSG00000116745_RPE65,0.000000,0.004701,0.0001
4139,Enhydra_lutris,ENSG00000116745_RPE65,0.003573,0.026623,0.134206
4140,Mustela_putorius,ENSG00000116745_RPE65,0.000001,0.011630,0.0001
4141,Odobenus_rosmarus,ENSG00000116745_RPE65,0.000001,0.014399,0.0001
4142,Leptonychotes_weddellii,ENSG00000116745_RPE65,0.008822,0.020948,0.421157
4143,Ailuropoda_melanoleuca,ENSG00000116745_RPE65,0.000001,0.009677,0.0001
4144,Ursus_maritimus,ENSG00000116745_RPE65,0.000000,0.004467,0.0001
4145,Manis_javanica,ENSG00000116745_RPE65,0.007240,0.146903,0.0492833
4146,Equus_caballus,ENSG00000116745_RPE65,0.000002,0.000001,2.18639
4147,Equus_przewalskii,ENSG00000116745_RPE65,0.000885,0.000001,999
4148,Equus_asinus,ENSG00000116745_RPE65,0.000000,0.004650,0.0001
4149,Ceratotherium_simum,ENSG00000116745_RPE65,0.002650,0.087515,0.0302786
4150,Vicugna_pacos,ENSG00000116745_RPE65,0.000001,0.007254,0.0001
4151,Camelus_dromedarius,ENSG00000116745_RPE65,0.000000,0.002347,0.0001
4152,Camelus_ferus,ENSG00000116745_RPE65,0.000001,0.000001,1.65288
4153,Camelus_bactrianus,ENSG00000116745_RPE65,0.000002,0.000001,1.98595
4154,Balaenoptera_acutorostrata,ENSG00000116745_RPE65,0.000882,0.000001,999
4155,Physeter_catodon,ENSG00000116745_RPE65,0.002638,0.018651,0.141418
4156,Lipotes_vexillifer,ENSG00000116745_RPE65,0.000003,0.028219,0.0001
4157,Delphinapterus_leucas,ENSG00000116745_RPE65,0.001760,0.009376,0.187752
4158,Tursiops_truncatus,ENSG00000116745_RPE65,0.000000,0.004689,0.0001
4159,Orcinus_orca,ENSG00000116745_RPE65,0.000001,0.007053,0.0001
4160,Bubalus_bubalis,ENSG00000116745_RPE65,0.000878,0.002325,0.377496
4161,Bos_taurus,ENSG00000116745_RPE65,0.000002,0.000001,2.11211
4162,Bos_indicus,ENSG00000116745_RPE65,0.000002,0.000001,1.88571
4163,Bos_mutus,ENSG00000116745_RPE65,0.000000,0.004677,0.0001
4164,Bison_bison,ENSG00000116745_RPE65,0.000000,0.002335,0.0001
4165,Capra_hircus,ENSG00000116745_RPE65,0.000000,0.004700,0.0001
4166,Ovis_aries,ENSG00000116745_RPE65,0.000001,0.011782,0.0001
4167,Pantholops_hodgsonii,ENSG00000116745_RPE65,0.000001,0.009399,0.0001
4168,Odocoileus_virginianus,ENSG00000116745_RPE65,0.000878,0.029218,0.0300344
4169,Sus_scrofa,ENSG00000116745_RPE65,0.002637,0.085221,0.030946
4170,Hipposideros_armiger,ENSG00000116745_RPE65,0.000876,0.079948,0.0109591
4171,Rhinolophus_sinicus,ENSG00000116745_RPE65,0.003519,0.049331,0.0713368
4172,Pteropus_vampyrus,ENSG00000116745_RPE65,0.000997,0.005293,0.188429
4173,Pteropus_alecto,ENSG00000116745_RPE65,0.000001,0.008630,0.0001
4174,Rousettus_aegyptiacus,ENSG00000116745_RPE65,0.005305,0.021535,0.246358
4175,Eptesicus_fuscus,ENSG00000116745_RPE65,0.002467,0.035539,0.0694203
4176,Myotis_brandtii,ENSG00000116745_RPE65,0.000001,0.010054,0.0001
4177,Myotis_lucifugus,ENSG00000116745_RPE65,0.001014,0.029722,0.0341161
4178,Myotis_davidii,ENSG00000116745_RPE65,0.001594,0.049906,0.0319485
4179,Miniopterus_natalensis,ENSG00000116745_RPE65,0.000877,0.115647,0.00758725
4180,Oryctolagus_cuniculus,ENSG00000116745_RPE65,0.002083,0.117365,0.0177489
4181,Ochotona_princeps,ENSG00000116745_RPE65,0.002259,0.154709,0.0146023
4182,Heterocephalus_glaber,ENSG00000116745_RPE65,0.007688,0.067332,0.114185
4183,Fukomys_damarensis,ENSG00000116745_RPE65,0.025445,0.109647,0.232064
4184,Cavia_porcellus,ENSG00000116745_RPE65,0.000001,0.012699,0.0001
4185,Cavia_aperea,ENSG00000116745_RPE65,0.000000,0.004929,0.0001
4186,Octodon_degus,ENSG00000116745_RPE65,0.015630,0.218622,0.0714917
4187,Chinchilla_lanigera,ENSG00000116745_RPE65,0.008274,0.109746,0.07539
4188,Rattus_norvegicus,ENSG00000116745_RPE65,0.004397,0.072932,0.0602932
4189,Mus_musculus,ENSG00000116745_RPE65,0.000968,0.000008,116.991
4190,Mus_spretus,ENSG00000116745_RPE65,0.005512,0.029185,0.188855
4191,Mus_caroli,ENSG00000116745_RPE65,0.001756,0.011894,0.147598
4192,Mus_pahari,ENSG00000116745_RPE65,0.000877,0.027068,0.0323912
4193,Meriones_unguiculatus,ENSG00000116745_RPE65,0.011504,0.065687,0.175128
4194,Mesocricetus_auratus,ENSG00000116745_RPE65,0.003087,0.045671,0.0676017
4195,Cricetulus_griseus,ENSG00000116745_RPE65,0.012154,0.040069,0.303334
4196,Microtus_ochrogaster,ENSG00000116745_RPE65,0.010565,0.086158,0.12262
4197,Peromyscus_maniculatus,ENSG00000116745_RPE65,0.005074,0.067598,0.0750678
4198,Nannospalax_galili,ENSG00000116745_RPE65,0.013737,0.138228,0.0993821
4199,Jaculus_jaculus,ENSG00000116745_RPE65,0.010656,0.194469,0.0547934
4200,Dipodomys_ordii,ENSG00000116745_RPE65,0.011799,0.191086,0.0617484
4201,Castor_canadensis,ENSG00000116745_RPE65,0.006244,0.109608,0.0569666
4202,Ictidomys_tridecemlineatus,ENSG00000116745_RPE65,0.000002,0.022560,0.0001
4203,Marmota_marmota,ENSG00000116745_RPE65,0.000002,0.023159,0.0001
4204,Otolemur_garnettii,ENSG00000116745_RPE65,0.018090,0.357841,0.0505518
4205,Propithecus_coquereli,ENSG00000116745_RPE65,0.000882,0.032724,0.0269501
4206,Microcebus_murinus,ENSG00000116745_RPE65,0.002651,0.053690,0.0493721
4207,Callithrix_jacchus,ENSG00000116745_RPE65,0.002644,0.026335,0.100398
4208,Aotus_nancymaae,ENSG00000116745_RPE65,0.000880,0.026944,0.0326599
4209,Saimiri_boliviensis,ENSG00000116745_RPE65,0.000880,0.021902,0.0401988
4210,Cebus_capucinus,ENSG00000116745_RPE65,0.000003,0.033688,0.0001
4211,Mandrillus_leucophaeus,ENSG00000116745_RPE65,0.001766,0.005009,0.352553
4212,Cercocebus_atys,ENSG00000116745_RPE65,0.000002,0.018889,0.0001
4213,Papio_anubis,ENSG00000116745_RPE65,0.000000,0.004334,0.0001
4214,Macaca_mulatta,ENSG00000116745_RPE65,0.000000,0.002333,0.0001
4215,Macaca_fascicularis,ENSG00000116745_RPE65,0.000000,0.002331,0.0001
4216,Macaca_nemestrina,ENSG00000116745_RPE65,0.000881,0.002332,0.377937
4217,Chlorocebus_sabaeus,ENSG00000116745_RPE65,0.000001,0.010022,0.0001
4218,Rhinopithecus_roxellana,ENSG00000116745_RPE65,0.000882,0.004719,0.186839
4219,Rhinopithecus_bieti,ENSG00000116745_RPE65,0.000000,0.002299,0.0001
4220,Piliocolobus_tephrosceles,ENSG00000116745_RPE65,0.000001,0.014090,0.0001
4221,Colobus_angolensis,ENSG00000116745_RPE65,0.000001,0.011732,0.0001
4222,Nomascus_leucogenys,ENSG00000116745_RPE65,0.000003,0.028121,0.0001
4223,Gorilla_gorilla,ENSG00000116745_RPE65,0.000001,0.011769,0.0001
4224,Pan_troglodytes,ENSG00000116745_RPE65,0.000001,0.007031,0.0001
4225,Pan_paniscus,ENSG00000116745_RPE65,0.000001,0.000001,1.60475
4226,Homo_sapiens,ENSG00000116745_RPE65,0.000000,0.004679,0.0001
4227,Pongo_abelii,ENSG00000116745_RPE65,0.000001,0.006381,0.0001
4228,Carlito_syrichta,ENSG00000116745_RPE65,0.005354,0.146547,0.0365356
4229,Galeopterus_variegatus,ENSG00000116745_RPE65,0.006199,0.087988,0.0704533
4230,Tupaia_belangeri,ENSG00000116745_RPE65,0.006571,0.130179,0.0504758
4231,Dasypus_novemcinctus,ENSG00000116745_RPE65,0.004969,0.055016,0.0903138
4232,Choloepus_hoffmanni,ENSG00000116745_RPE65,0.015562,0.102603,0.151676
4233,Trichechus_manatus,ENSG00000116745_RPE65,0.006951,0.049788,0.139609
4234,Procavia_capensis,ENSG00000116745_RPE65,0.001692,0.086259,0.0196164
4235,Loxodonta_africana,ENSG00000116745_RPE65,0.000997,0.068527,0.0145546
4236,Echinops_telfairi,ENSG00000116745_RPE65,0.010044,0.294793,0.034073
4237,Chrysochloris_asiatica,ENSG00000116745_RPE65,0.009908,0.099584,0.0994922
4238,Elephantulus_edwardii,ENSG00000116745_RPE65,0.002705,0.179502,0.0150717
4239,Orycteropus_afer,ENSG00000116745_RPE65,0.012237,0.087979,0.139092
4240,Ornithorhynchus_anatinus,ENSG00000116745_RPE65,0.000001,0.000002,0.518731
4241,Monodelphis_domestica,ENSG00000117593_DARS2,0.016108,0.096448,0.167011
4242,Sarcophilus_harrisii,ENSG00000117593_DARS2,0.023572,0.104744,0.225044
4243,Phascolarctos_cinereus,ENSG00000117593_DARS2,0.012169,0.060849,0.199987
4244,Sorex_araneus,ENSG00000117593_DARS2,0.103589,0.776579,0.133392
4245,Condylura_cristata,ENSG00000117593_DARS2,0.030468,0.156648,0.194499
